,Index,Coding Question #,Question Identifier,Question Type,Question Label,Question Text,Question Response,Answer Value,Median Confidence,Median Blur,Median Focus,FMW
107,36,coding11_q36,v40_2020.1,singleselect,User Control - Ownership,Ownership Rights of User Information Provided (look in terms of use),"[ 2 ] - User owns the data but the license is not as broad as in [1[, where the company can use, share, and commercialize data/proprietary media as it sees fit.",2,-1,-1.0,-1.0,False
108,36,coding11_q36,v40_2020.1,singleselect,User Control - Ownership,Ownership Rights of User Information Provided (look in terms of use),[ DND ] - does not disclose,DND,-1,-1.0,-1.0,False
109,37,coding11_q37,v41_2020,singleselect,Security - Accuracy,PP/TOU guarantees data accuracy (must say the word data accuracy for this to be relevant)?,[ 0 ] - no,0,-1,1025679.0,40568.0,False
110,37,coding11_q37,v41_2020,singleselect,Security - Accuracy,PP/TOU guarantees data accuracy (must say the word data accuracy for this to be relevant)?,[ 1 ] - yes,1,-1,-1.0,-1.0,False
111,38,coding11_q38,v42_2020,singleselect,Security  - Accuracy,"PP specifies reasonable procedures in place to ensure accuracy?  (Even a little procedure qualifies, please highlight relevant text)",[ 0 ] - no,0,-1,3547.0,26411.0,False
112,38,coding11_q38,v42_2020,singleselect,Security  - Accuracy,"PP specifies reasonable procedures in place to ensure accuracy?  (Even a little procedure qualifies, please highlight relevant text)",[ 1 ] - yes,1,-1,-1.0,-1.0,False
113,39,coding11_q39,v43_2020,singleselect,Security  - Accuracy,PP reserves right to disclose protected information to comply with law/prevent crime?,[ 0 ] - no/doesn't say,0,-1,-1.0,-1.0,False
114,39,coding11_q39,v43_2020,singleselect,Security  - Accuracy,PP reserves right to disclose protected information to comply with law/prevent crime?,[ 1 ] - yes,1,-1,295785.0,227136.0,False
115,40,coding11_q40,v44_2020,singleselect,Security  - Enforcement,PP reserves right to disclose protected information to protect its own rights?,[ 0 ] - no/doesn't say,0,-1,-1.0,-1.0,False
116,40,coding11_q40,v44_2020,singleselect,Security  - Enforcement,PP reserves right to disclose protected information to protect its own rights?,[ 1 ] - yes,1,-1,10763.0,266200.0,False
117,41,coding11_q41,v45_2020,singleselect,Security  - Notice,Users will be given notice of government requests for information about the user.,[ 0 ] - no/ doesn't say,0,-1,-1.0,-1.0,False
118,41,coding11_q41,v45_2020,singleselect,Security  - Notice,Users will be given notice of government requests for information about the user.,[ 1 ] - yes,1,-1,-1.0,-1.0,False
119,42,coding11_q42,v46_2020,multiselect,Security  - Notice,User will be notified of data breach?,[ 0 ] - no (or does not disclose),0,-1,513676.0,66764.0,False
120,42,coding11_q42,v46_2020,multiselect,Security  - Notice,User will be notified of data breach?,[ 1 ] - yes,1,-1,-1.0,-1.0,False
121,43,coding11_q43,v47_2020.1,multiselect,User Control - Termination,What happens to data if entity ceases to exist or is acquired?,"[ 0 ] - sold w/company or otherwise distributed/disclosed [e.g., when the company liquidates and the assets are sold piecemal]",0,-1,-1.0,-1.0,False
122,43,coding11_q43,v47_2020.1,multiselect,User Control - Termination,What happens to data if entity ceases to exist or is acquired?,[ 1 ] - sold but given continued protection under same PP; or transferred to acquiring entity,1,-1,-1.0,-1.0,False
123,43,coding11_q43,v47_2020.1,multiselect,User Control - Termination,What happens to data if entity ceases to exist or is acquired?,"[ 2 ] - destroyed, anonymized, etc.",2,-1,-1.0,-1.0,False
124,43,coding11_q43,v47_2020.1,multiselect,User Control - Termination,What happens to data if entity ceases to exist or is acquired?,[ 3 ] - user is given choice as to what happens with data,3,-1,-1.0,-1.0,False
125,43,coding11_q43,v47_2020.1,multiselect,User Control - Termination,What happens to data if entity ceases to exist or is acquired?,[ DND ] - does not disclose,DND,-1,-1.0,-1.0,False
126,44,coding11_q44,v48_2020,singleselect,Notice - Use of Data,"PP provides notice of data procedures if company is sold or otherwise ceases to exist (e.g., goes bankrupt)?",[ 0 ] - no,0,-1,-1.0,-1.0,False
127,44,coding11_q44,v48_2020,singleselect,Notice - Use of Data,"PP provides notice of data procedures if company is sold or otherwise ceases to exist (e.g., goes bankrupt)?",[ 1 ] - yes,1,-1,44284.0,45012.0,False
128,45,coding11_q45,v49_2020,singleselect,User Control - Termination,"If company is sold or goes bankrupt, user is given choice as to what happens to their data?",[ 0 ] - no,0,-1,-1.0,-1.0,False
129,45,coding11_q45,v49_2020,singleselect,User Control - Termination,"If company is sold or goes bankrupt, user is given choice as to what happens to their data?",[ 1 ] - yes,1,-1,-1.0,-1.0,False
130,46,coding11_q46,v51_2020,multiselect,User Control  - Termination,"If user quits site, what happens to personal data?",[ 0 ] - retained and treated as if user is still using service,0,-1,-1.0,-1.0,False
131,46,coding11_q46,v51_2020,multiselect,User Control  - Termination,"If user quits site, what happens to personal data?",[ 1 ] - Retained  but modified,1,-1,-1.0,-1.0,False
132,46,coding11_q46,v51_2020,multiselect,User Control  - Termination,"If user quits site, what happens to personal data?",[ 2 ] - deleted/anonymized,2,-1,25665.0,4275.0,False
133,46,coding11_q46,v51_2020,multiselect,User Control  - Termination,"If user quits site, what happens to personal data?",[ DND ] - does not disclose,DND,-1,-1.0,-1.0,False
134,47,coding11_q47,v52_2020,singleselect,Data Practices  - Retention,Does company have a procedure for safely disposing unused/no longer needed data?,[ 0 ] - no or doesn't say,0,-1,0.0,2560.0,False
135,47,coding11_q47,v52_2020,singleselect,Data Practices  - Retention,Does company have a procedure for safely disposing unused/no longer needed data?,[ 1 ] - yes,1,-1,-1.0,-1.0,False
136,48,coding11_q48,v53_2020,singleselect,Security  - Privacy by Design,"PP describes substantive privacy and security protections incorporated into entity's managerial/structural procedures (e.g., limiting the number of employees who have access to data, allowing data access only for job-related functions, assigning employees to oversee privacy issues, employing Chief Privacy Officer, requiring periodic audits)? (General question)",[ 0 ] - no,0,-1,-1.0,-1.0,False
137,48,coding11_q48,v53_2020,singleselect,Security  - Privacy by Design,"PP describes substantive privacy and security protections incorporated into entity's managerial/structural procedures (e.g., limiting the number of employees who have access to data, allowing data access only for job-related functions, assigning employees to oversee privacy issues, employing Chief Privacy Officer, requiring periodic audits)? (General question)",[ 1 ] - yes,1,-1,79751.0,497009.0,False
138,49,coding11_q49,v54_2020,singleselect,Security  - Privacy by Design,"PP specifically identifies means of technological security (e.g., encryption)?",[ 0 ] - no,0,-1,-1.0,-1.0,False
139,49,coding11_q49,v54_2020,singleselect,Security  - Privacy by Design,"PP specifically identifies means of technological security (e.g., encryption)?",[ 1 ] - yes,1,-1,12994.0,77795.0,False
140,51,coding11_q51,v54.1_2020.1(1),breakout-option,"['[ 1 ] - Secure data transfer [Data transfer between user and website/app is encrypted, e.g., SSL, TLS, HTTPS.]']","['[ 1 ] - Secure data transfer [Data transfer between user and website/app is encrypted, e.g., SSL, TLS, HTTPS.]']",SELECT THIS FIELD,1,-1,7568.0,27290.0,False
141,51,coding11_q51,v54.1_2020.1(1),breakout-option,"['[ 1 ] - Secure data transfer [Data transfer between user and website/app is encrypted, e.g., SSL, TLS, HTTPS.]']","['[ 1 ] - Secure data transfer [Data transfer between user and website/app is encrypted, e.g., SSL, TLS, HTTPS.]']",(unselect),0,-1,-1.0,-1.0,False
142,52,coding11_q52,v54.1_2020.1(2),breakout-option,"['[ 2 ] - Secure user authentication [User authentication, e.g., login to a user account, is encrypted/secured]']","['[ 2 ] - Secure user authentication [User authentication, e.g., login to a user account, is encrypted/secured]']",SELECT THIS FIELD,1,-1,-1.0,-1.0,False
143,52,coding11_q52,v54.1_2020.1(2),breakout-option,"['[ 2 ] - Secure user authentication [User authentication, e.g., login to a user account, is encrypted/secured]']","['[ 2 ] - Secure user authentication [User authentication, e.g., login to a user account, is encrypted/secured]']",(unselect),0,-1,-1.0,-1.0,False
144,53,coding11_q53,v54.1_2020.1(3),breakout-option,"['[ 3 ] - Secure data storage [Data is stored securely, e.g. in an encrypted format or database]']","['[ 3 ] - Secure data storage [Data is stored securely, e.g. in an encrypted format or database]']",SELECT THIS FIELD,1,-1,63912.0,38831.0,False
145,53,coding11_q53,v54.1_2020.1(3),breakout-option,"['[ 3 ] - Secure data storage [Data is stored securely, e.g. in an encrypted format or database]']","['[ 3 ] - Secure data storage [Data is stored securely, e.g. in an encrypted format or database]']",(unselect),0,-1,-1.0,-1.0,False
146,54,coding11_q54,v54.1_2020.1(4),breakout-option,"['[ 4 ] - Data access limitation (""access controls"" under GDPR) [Data is accessible to employees/third parties on a need-to-know basis]']","['[ 4 ] - Data access limitation (""access controls"" under GDPR) [Data is accessible to employees/third parties on a need-to-know basis]']",SELECT THIS FIELD,1,-1,253610.0,48425.0,False
147,54,coding11_q54,v54.1_2020.1(4),breakout-option,"['[ 4 ] - Data access limitation (""access controls"" under GDPR) [Data is accessible to employees/third parties on a need-to-know basis]']","['[ 4 ] - Data access limitation (""access controls"" under GDPR) [Data is accessible to employees/third parties on a need-to-know basis]']",(unselect),0,-1,-1.0,-1.0,False
148,55,coding11_q55,v54.1_2020.1(5),breakout-option,['[ 5 ] - Privacy training [he company/organization trains its employees/third parties in applicable privacy and security practices to protect user data.]'],['[ 5 ] - Privacy training [he company/organization trains its employees/third parties in applicable privacy and security practices to protect user data.]'],SELECT THIS FIELD,1,-1,-1.0,-1.0,False
149,55,coding11_q55,v54.1_2020.1(5),breakout-option,['[ 5 ] - Privacy training [he company/organization trains its employees/third parties in applicable privacy and security practices to protect user data.]'],['[ 5 ] - Privacy training [he company/organization trains its employees/third parties in applicable privacy and security practices to protect user data.]'],(unselect),0,-1,0.0,15026.0,False
150,56,coding11_q56,v54.1_2020.1(6),breakout-option,['[ 6 ] - Privacy review/audit [Privacy practices and security measures of the first party or third party are reviewed/audited by internal or external reviewers/auditors]'],['[ 6 ] - Privacy review/audit [Privacy practices and security measures of the first party or third party are reviewed/audited by internal or external reviewers/auditors]'],SELECT THIS FIELD,1,-1,-1.0,-1.0,False
151,56,coding11_q56,v54.1_2020.1(6),breakout-option,['[ 6 ] - Privacy review/audit [Privacy practices and security measures of the first party or third party are reviewed/audited by internal or external reviewers/auditors]'],['[ 6 ] - Privacy review/audit [Privacy practices and security measures of the first party or third party are reviewed/audited by internal or external reviewers/auditors]'],(unselect),0,-1,6506.0,14468.0,False
152,57,coding11_q57,v54.1_2020.1(7),breakout-option,"['[ 7 ] - Privacy/Security program, [The company/organization has a privacy or security program/organization in place addressing, for example, how to protect data against unauthorized access or privacy training for employees]']","['[ 7 ] - Privacy/Security program, [The company/organization has a privacy or security program/organization in place addressing, for example, how to protect data against unauthorized access or privacy training for employees]']",SELECT THIS FIELD,1,-1,-1.0,-1.0,False
153,57,coding11_q57,v54.1_2020.1(7),breakout-option,"['[ 7 ] - Privacy/Security program, [The company/organization has a privacy or security program/organization in place addressing, for example, how to protect data against unauthorized access or privacy training for employees]']","['[ 7 ] - Privacy/Security program, [The company/organization has a privacy or security program/organization in place addressing, for example, how to protect data against unauthorized access or privacy training for employees]']",(unselect),0,-1,4583.0,13802.0,False
154,58,coding11_q58,v54.1_2020.1(8),breakout-option,['[ 8 ] - regular data audits [GDPR] ['],['[ 8 ] - regular data audits [GDPR] ['],SELECT THIS FIELD,1,-1,-1.0,-1.0,False
155,58,coding11_q58,v54.1_2020.1(8),breakout-option,['[ 8 ] - regular data audits [GDPR] ['],['[ 8 ] - regular data audits [GDPR] ['],(unselect),0,-1,0.0,5143.0,False
156,59,coding11_q59,v54.1_2020.1(9),breakout-option,['[ 9 ] - conducting regular data protection impact assessments [GDPR]'],['[ 9 ] - conducting regular data protection impact assessments [GDPR]'],SELECT THIS FIELD,1,-1,-1.0,-1.0,False
157,59,coding11_q59,v54.1_2020.1(9),breakout-option,['[ 9 ] - conducting regular data protection impact assessments [GDPR]'],['[ 9 ] - conducting regular data protection impact assessments [GDPR]'],(unselect),0,-1,3647.0,4685.0,False
158,60,coding11_q60,v54.1_2020.1(10),breakout-option,['[ 10 ] - Other'],['[ 10 ] - Other'],SELECT THIS FIELD,1,-1,-1.0,-1.0,False
159,60,coding11_q60,v54.1_2020.1(10),breakout-option,['[ 10 ] - Other'],['[ 10 ] - Other'],(unselect),0,-1,0.0,2369.0,False
160,61,coding11_q61,v54.1_2020.1(11),breakout-option,"['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']","['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']",SELECT THIS FIELD,1,-1,32490.0,63318.0,False
161,61,coding11_q61,v54.1_2020.1(11),breakout-option,"['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']","['[ 11 ] - Generic/ No specifics [The policy makes generic security statements, e.g., “we protect your data” or “we use technology/encryption to protect your data"" without any specifics.]']",(unselect),0,-1,-1.0,-1.0,False
162,62,coding11_q62,v55_2020,multiselect,Enforcement,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],[ 0 ] - no,0,-1,-1.0,-1.0,False
163,62,coding11_q62,v55_2020,multiselect,Enforcement,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],"[ 1 ] - yes, for all users",1,-1,18437.0,69414.0,False
164,62,coding11_q62,v55_2020,multiselect,Enforcement,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],"[ 2 ] - yes, and mentions it in accordance with CCPA [or listed under a CCPA section in PP]",2,-1,-1.0,-1.0,False
165,62,coding11_q62,v55_2020,multiselect,Enforcement,PP provides means by which user can contact site with privacy concerns and/or complaints? [select all that apply],"[ 3 ] - yes, and mentions it in accordance with GDPR [or listed under a GDPR section in PP]",3,-1,-1.0,-1.0,False
166,63,coding11_q63,v56_2020,singleselect,Enforcement  - Dispute Resolution,"PP has forum selection clause? If so, which forum? (Look in TOU as well)",[ 0 ] - no,0,-1,19487.0,51444.0,False
167,63,coding11_q63,v56_2020,singleselect,Enforcement  - Dispute Resolution,"PP has forum selection clause? If so, which forum? (Look in TOU as well)",[ 1 ] - yes,1,-1,-1.0,-1.0,False
168,64,coding11_q64,v57_2020,singleselect,Enforcement  - Dispute Resolution,"PP has choice of law clause?  If so, which law? (Look in TOU as well)",[ 0 ] - no,0,-1,-1.0,-1.0,False
169,64,coding11_q64,v57_2020,singleselect,Enforcement  - Dispute Resolution,"PP has choice of law clause?  If so, which law? (Look in TOU as well)",[ 1 ] - yes,1,-1,0.0,32812.0,False
170,65,coding11_q65,v58_2020,singleselect,Enforcement  - Dispute Resolution,PP has arbitration clause?  (Look in TOU as well),[ 0 ] - no,0,-1,11776.0,19387.0,False
171,65,coding11_q65,v58_2020,singleselect,Enforcement  - Dispute Resolution,PP has arbitration clause?  (Look in TOU as well),[ 1 ] - yes,1,-1,-1.0,-1.0,False
172,65,coding11_q65,v58_2020,singleselect,Enforcement  - Dispute Resolution,PP has arbitration clause?  (Look in TOU as well),[ 2 ] - consumer may choose arbitration,2,-1,-1.0,-1.0,False
173,66,coding11_q66,v59_2020,singleselect,Enforcement  - Dispute Resolution,PP has class action waiver?  (Look in TOU as well),[ 0 ] - no,0,-1,0.0,3446.0,False
174,66,coding11_q66,v59_2020,singleselect,Enforcement  - Dispute Resolution,PP has class action waiver?  (Look in TOU as well),[ 1 ] - yes,1,-1,-1.0,-1.0,False
175,67,coding11_q67,v60_2020,singleselect,Enforcement  - Liability,PP disclaims liability for failure of security measures?,[ 0 ] - no,0,-1,24141.0,74759.0,False
176,67,coding11_q67,v60_2020,singleselect,Enforcement  - Liability,PP disclaims liability for failure of security measures?,[ 1 ] - yes,1,-1,-1.0,-1.0,False
177,68,coding11_q68,v61_2020,singleselect,Enforcement  - Oversight,PP provides link to FTC's Consumer Complaint Form and/or the FTC telephone number?[this just asks if the PP mentions the FTC's consumer complaint form at all or provides links to it],[ 0 ] - no,0,-1,20514.0,105636.0,False
178,68,coding11_q68,v61_2020,singleselect,Enforcement  - Oversight,PP provides link to FTC's Consumer Complaint Form and/or the FTC telephone number?[this just asks if the PP mentions the FTC's consumer complaint form at all or provides links to it],[ 1 ] - yes,1,-1,-1.0,-1.0,False
179,69,coding11_q69,v62_2020.1,singleselect,Enforcement  - Oversight,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",[ 0 ] - .,0,-1,32479.0,232480.0,False
180,69,coding11_q69,v62_2020.1,singleselect,Enforcement  - Oversight,"What privacy seal/certification/industry oversight organization does PP claim [other than mandatory international law (Swiss Privacy Law, etc)? [Privacy Seals are independent, third-party enforcement programs  to monitor company practices and enforce privacy policies. They are designed to provide protection to consumers by allowing Web companies to standardize privacy policies. Privacy seal programs include, among others, TRUSTe, BBBOnline, and CPA Webtrust. These are different from regulatory compliance seals, such as those that the company complies with COPPA, the Children Online Privacy Protection Act). ",[ 1 ] - Name of certification or seal,1,-1,-1.0,-1.0,False
181,70,coding11_q70,v63_2020,singleselect,Privacy By Design - Oversight,PP requires periodic compliance review of structural and technological data security measures?,[ 0 ] - no,0,-1,-1.0,-1.0,False
182,70,coding11_q70,v63_2020,singleselect,Privacy By Design - Oversight,PP requires periodic compliance review of structural and technological data security measures?,[ 1 ] - yes,1,-1,60363.0,12655.0,False
183,71,coding11_q71,v64_2020,singleselect,Privacy By Design - Oversight,"PP contains self-reporting measures in case of privacy violation (to a privacy seal organization, 3rd party consultant)?",[ 0 ] - no,0,-1,55717.0,11382.0,False
184,71,coding11_q71,v64_2020,singleselect,Privacy By Design - Oversight,"PP contains self-reporting measures in case of privacy violation (to a privacy seal organization, 3rd party consultant)?",[ 1 ] - yes,1,-1,-1.0,-1.0,False
185,72,coding11_q72,PP_in_TOU,singleselect,Contract - Contract,Is the PP  incorporated by reference in the TOU?,[ 1 ] - yes,1,-1,-1.0,-1.0,False
186,72,coding11_q72,PP_in_TOU,singleselect,Contract - Contract,Is the PP  incorporated by reference in the TOU?,[ 0 ] - no,0,-1,59101.0,379765.0,False
187,73,coding11_q73,v72.1_2020.1,singleselect,CCPA- Notice,Is the CCPA section in a separate link (as opposed to in the same privacy policy?),"[ 0 ] no, it's part of the same privacy policy",0,-1,22690.0,3118.0,False
188,73,coding11_q73,v72.1_2020.1,singleselect,CCPA- Notice,Is the CCPA section in a separate link (as opposed to in the same privacy policy?),"[ 1 ] yes, it's on a separate link or separate document",1,-1,-1.0,-1.0,False
189,73,coding11_q73,v72.1_2020.1,singleselect,CCPA- Notice,Is the CCPA section in a separate link (as opposed to in the same privacy policy?),[ . ] N/A -there is no CCPA section or CCPA reference in the contract,.,-1,-1.0,-1.0,False
190,74,coding11_q74,v72.2_2020.1,singleselect,CCPA- Notice,"Does PP states firms' CCPA policy only applies to California residents? (for example,  Tinder's  states that ""This California section supplements the Privacy Policy and applies solely to California consumers (excluding our personnel). The Table below describes how we process California consumers’ personal information (excluding our personnel), based on definitions laid out in the California Consumer Privacy Act (""CCPA"")."" ","[ 0 ] no,",0,-1,0.0,3388.0,False
191,74,coding11_q74,v72.2_2020.1,singleselect,CCPA- Notice,"Does PP states firms' CCPA policy only applies to California residents? (for example,  Tinder's  states that ""This California section supplements the Privacy Policy and applies solely to California consumers (excluding our personnel). The Table below describes how we process California consumers’ personal information (excluding our personnel), based on definitions laid out in the California Consumer Privacy Act (""CCPA"")."" ","[ 1 ] yes,",1,-1,-1.0,-1.0,False
192,74,coding11_q74,v72.2_2020.1,singleselect,CCPA- Notice,"Does PP states firms' CCPA policy only applies to California residents? (for example,  Tinder's  states that ""This California section supplements the Privacy Policy and applies solely to California consumers (excluding our personnel). The Table below describes how we process California consumers’ personal information (excluding our personnel), based on definitions laid out in the California Consumer Privacy Act (""CCPA"")."" ",[ . ] N/A -there is no CCPA section or CCPA reference in the contract,.,-1,-1.0,-1.0,False
193,75,coding11_q75,v73_2020.1,singleselect,CCPA - Notice,Directs CA Residents to that section when describing general (non-california exclusive) data practices?,[ 0 ] - no,0,-1,0.0,2763.0,False
194,75,coding11_q75,v73_2020.1,singleselect,CCPA - Notice,Directs CA Residents to that section when describing general (non-california exclusive) data practices?,[ 1 ] - yes,1,-1,-1.0,-1.0,False
195,75,coding11_q75,v73_2020.1,singleselect,CCPA - Notice,Directs CA Residents to that section when describing general (non-california exclusive) data practices?,[ . ] N/A -there is no CCPA section or CCPA reference in the contract,.,-1,-1.0,-1.0,False
196,76,coding11_q76,v74_2020.1,singleselect,CCPA - Notice,Personal Information Request: Offers CA residents an opportunity to request all information shared with third parties in the last year?,[ 0 ] - no or does not disclose,0,-1,0.0,6039.0,False
197,76,coding11_q76,v74_2020.1,singleselect,CCPA - Notice,Personal Information Request: Offers CA residents an opportunity to request all information shared with third parties in the last year?,[ 1 ] - yes,1,-1,-1.0,-1.0,False
198,76,coding11_q76,v74_2020.1,singleselect,CCPA - Notice,Personal Information Request: Offers CA residents an opportunity to request all information shared with third parties in the last year?,[ . ] -N/A,.,-1,-1.0,-1.0,False
199,77,coding11_q77,v75_2020.1,singleselect,CCPA - Notice,Offers California residents a direct link via which to contact site and request information?,"[ 0 ] - contact info in different section,",0,-1,-1.0,-1.0,False
200,77,coding11_q77,v75_2020.1,singleselect,CCPA - Notice,Offers California residents a direct link via which to contact site and request information?,"[ 1 ] - contact info in same section,",1,-1,-1.0,-1.0,False
201,77,coding11_q77,v75_2020.1,singleselect,CCPA - Notice,Offers California residents a direct link via which to contact site and request information?,[ 2 ] - direct link included in same section),2,-1,-1.0,-1.0,False
202,77,coding11_q77,v75_2020.1,singleselect,CCPA - Notice,Offers California residents a direct link via which to contact site and request information?,[ . ] - N/A,.,-1,0.0,5105.0,False
203,78,coding11_q78,v76_2020.1,singleselect,CCPA - Notice,Data requests are explicitly free of charge?,[ 0 ] - no,0,-1,-1.0,-1.0,False
204,78,coding11_q78,v76_2020.1,singleselect,CCPA - Notice,Data requests are explicitly free of charge?,[ 1 ] - yes,1,-1,-1.0,-1.0,False
205,78,coding11_q78,v76_2020.1,singleselect,CCPA - Notice,Data requests are explicitly free of charge?,[ . ] - N/A,.,-1,1188.0,9594.0,False
206,79,coding11_q79,v77_2020,singleselect,CCPA - Data Sharing,Does the PP list the categories of personal information sold in the past 12 months?,[ 0 ] - no,0,-1,-1.0,-1.0,False
207,79,coding11_q79,v77_2020,singleselect,CCPA - Data Sharing,Does the PP list the categories of personal information sold in the past 12 months?,[ 1 ] - yes,1,-1,-1.0,-1.0,False
208,79,coding11_q79,v77_2020,singleselect,CCPA - Data Sharing,Does the PP list the categories of personal information sold in the past 12 months?,[ . ] - N/A,.,-1,0.0,7668.0,False
209,80,coding11_q80,v78_2020.1,singleselect,CCPA - Data Choices,"PP identifies at least two methods for submitting a personal information or erasure request, in accordance with CCPA?(These  must include, at a minimum, a web page and a toll-free telephone number)",[ 0 ] - no,0,-1,-1.0,-1.0,False
210,80,coding11_q80,v78_2020.1,singleselect,CCPA - Data Choices,"PP identifies at least two methods for submitting a personal information or erasure request, in accordance with CCPA?(These  must include, at a minimum, a web page and a toll-free telephone number)","[ 1 ] - two methods identified,",1,-1,-1.0,-1.0,False
211,80,coding11_q80,v78_2020.1,singleselect,CCPA - Data Choices,"PP identifies at least two methods for submitting a personal information or erasure request, in accordance with CCPA?(These  must include, at a minimum, a web page and a toll-free telephone number)",[ 2 ] - one method identified,2,-1,-1.0,-1.0,False
212,80,coding11_q80,v78_2020.1,singleselect,CCPA - Data Choices,"PP identifies at least two methods for submitting a personal information or erasure request, in accordance with CCPA?(These  must include, at a minimum, a web page and a toll-free telephone number)","[ 3 ] - two methods identified, but different from web page and toll-free number [state which those are in comments, and please highlight in PP]",3,-1,-1.0,-1.0,False
213,80,coding11_q80,v78_2020.1,singleselect,CCPA - Data Choices,"PP identifies at least two methods for submitting a personal information or erasure request, in accordance with CCPA?(These  must include, at a minimum, a web page and a toll-free telephone number)",[ . ] - N/A,.,-1,76856.0,20133.0,False
214,82,coding11_q82,v79_2020.1(1),breakout-option,['[ 1 ] a list of the categories of personal information collected by the business in the past 12 months'],['[ 1 ] a list of the categories of personal information collected by the business in the past 12 months'],SELECT THIS FIELD,1,-1,-1.0,-1.0,False
215,82,coding11_q82,v79_2020.1(1),breakout-option,['[ 1 ] a list of the categories of personal information collected by the business in the past 12 months'],['[ 1 ] a list of the categories of personal information collected by the business in the past 12 months'],(unselect),0,-1,-1.0,-1.0,False
216,83,coding11_q83,v79_2020.1(2),breakout-option,"['[ 2 ] a list of categories of information the Business has (i) sold or within the preceding 12 months or, if the Business has not']","['[ 2 ] a list of categories of information the Business has (i) sold or within the preceding 12 months or, if the Business has not']",SELECT THIS FIELD,1,-1,-1.0,-1.0,False
217,83,coding11_q83,v79_2020.1(2),breakout-option,"['[ 2 ] a list of categories of information the Business has (i) sold or within the preceding 12 months or, if the Business has not']","['[ 2 ] a list of categories of information the Business has (i) sold or within the preceding 12 months or, if the Business has not']",(unselect),0,-1,-1.0,-1.0,False
218,84,coding11_q84,v79_2020.1(3),breakout-option,"['[ 3 ] a list of categories (by reference to the CCPA enumerated category) of information the Business has disclosed for a business purpose,  within the preceding 12 months or, if the Business has not done so, disclosing that fact.']","['[ 3 ] a list of categories (by reference to the CCPA enumerated category) of information the Business has disclosed for a business purpose,  within the preceding 12 months or, if the Business has not done so, disclosing that fact.']",SELECT THIS FIELD,1,-1,-1.0,-1.0,False
219,84,coding11_q84,v79_2020.1(3),breakout-option,"['[ 3 ] a list of categories (by reference to the CCPA enumerated category) of information the Business has disclosed for a business purpose,  within the preceding 12 months or, if the Business has not done so, disclosing that fact.']","['[ 3 ] a list of categories (by reference to the CCPA enumerated category) of information the Business has disclosed for a business purpose,  within the preceding 12 months or, if the Business has not done so, disclosing that fact.']",(unselect),0,-1,-1.0,-1.0,False
220,85,coding11_q85,v79_2020.1(4),breakout-option,['[ 4 ] A description of a Consumer’s rights to: * request disclosure of information collected; * request disclosure of information sold; * nondiscrimination relating to Consumers who exercise CCPA rights; '],['[ 4 ] A description of a Consumer’s rights to: * request disclosure of information collected; * request disclosure of information sold; * nondiscrimination relating to Consumers who exercise CCPA rights; '],SELECT THIS FIELD,1,-1,-1.0,-1.0,False
221,85,coding11_q85,v79_2020.1(4),breakout-option,['[ 4 ] A description of a Consumer’s rights to: * request disclosure of information collected; * request disclosure of information sold; * nondiscrimination relating to Consumers who exercise CCPA rights; '],['[ 4 ] A description of a Consumer’s rights to: * request disclosure of information collected; * request disclosure of information sold; * nondiscrimination relating to Consumers who exercise CCPA rights; '],(unselect),0,-1,-1.0,-1.0,False
222,86,coding11_q86,v79_2020.1(.),breakout-option,['[ . ] - N/A'],['[ . ] - N/A'],SELECT THIS FIELD,1,-1,-1.0,-1.0,False
223,86,coding11_q86,v79_2020.1(.),breakout-option,['[ . ] - N/A'],['[ . ] - N/A'],(unselect),0,-1,-1.0,-1.0,False
224,87,coding11_q87,v72_2020.1,singleselect,CCPA - Notice,"Has California Privacy Rights Section that explains all rights afforded under the CCPA? (The right to request disclosure of  business’ data collection and sales practices , the categories of personal information collected, the source of the information,  use of the information and, if the information was disclosed or sold to third parties, the categories of personal information disclosed or sold to third parties and the categories of third parties to whom such information was disclosed or sold; The right to request a copy of the specific personal information collected about them during the 12 months before their request (together with right #1, a “personal information request”); The right to have such information deleted (with exceptions); he right to request that their personal information not be sold to third parties, if applicable; and The right not to be discriminated against because they exercised any of the new rights.]",[ 0 ] - No,0,-1,-1.0,-1.0,False
