,Index,Coding Question #,Question Identifier,Question Type,Question Label,Question Text,Question Response,Answer Value,Median Confidence,Median Blur,Median Focus,FMW
115,49,coding9_q49,v12.1_2020(10),breakout-option,['[ 10 ] - Other [Other specific purpose not covered above]'],['[ 10 ] - Other [Other specific purpose not covered above]'],SELECT THIS FIELD,1,4.0,0.0,7725.0,False
116,49,coding9_q49,v12.1_2020(10),breakout-option,['[ 10 ] - Other [Other specific purpose not covered above]'],['[ 10 ] - Other [Other specific purpose not covered above]'],(unselect),0,4.0,0.0,6052.0,False
117,50,coding9_q50,v13_2020,multiselect,Notice - Use of Data,"Company commits to use PII (personally identifiable information) data only for stated context specific purposes. These are purposes that a user would expect in the context of the service provided.  E.g., what you post to a message board must be made public for a message board to work)?",[ 0 ] - no,0,3.0,0.0,22666.5,True
118,50,coding9_q50,v13_2020,multiselect,Notice - Use of Data,"Company commits to use PII (personally identifiable information) data only for stated context specific purposes. These are purposes that a user would expect in the context of the service provided.  E.g., what you post to a message board must be made public for a message board to work)?",[ 1 ] - yes,1,3.0,0.0,13269.5,True
119,50,coding9_q50,v13_2020,multiselect,Notice - Use of Data,"Company commits to use PII (personally identifiable information) data only for stated context specific purposes. These are purposes that a user would expect in the context of the service provided.  E.g., what you post to a message board must be made public for a message board to work)?","[ 2 ] - yes, but there are other terms in the policy that conflict with such commitment",2,4.0,0.0,31269.0,False
120,51,coding9_q51,v16.1_2020,singleselect,Notice - Use of Data/Collection/Choice,Are users given a choice regarding the collection of user information by the company?,[ 0 ] - no,0,3.0,0.0,35114.0,True
121,51,coding9_q51,v16.1_2020,singleselect,Notice - Use of Data/Collection/Choice,Are users given a choice regarding the collection of user information by the company?,[ 1 ] - yes,1,4.0,0.0,33836.5,True
122,51,coding9_q51,v16.1_2020,singleselect,Notice - Use of Data/Collection/Choice,Are users given a choice regarding the collection of user information by the company?,[ DND ] - Does not disclose,DND,4.0,1591.0,55554.5,True
123,53,coding9_q53,v16.2_2020(0),breakout-option,"['[ 0 ] - Don\'t use service/feature (i.e., user must stop using service, terminate account, leave page)/mandatory [Only option is not to use the feature or service. Only select this if explicitly stated in policy (i.e., don\'t interpret silence as """"Don\'t use website or feature""]']","['[ 0 ] - Don\'t use service/feature (i.e., user must stop using service, terminate account, leave page)/mandatory [Only option is not to use the feature or service. Only select this if explicitly stated in policy (i.e., don\'t interpret silence as """"Don\'t use website or feature""]']",SELECT THIS FIELD,1,4.0,0.0,8631.0,False
124,53,coding9_q53,v16.2_2020(0),breakout-option,"['[ 0 ] - Don\'t use service/feature (i.e., user must stop using service, terminate account, leave page)/mandatory [Only option is not to use the feature or service. Only select this if explicitly stated in policy (i.e., don\'t interpret silence as """"Don\'t use website or feature""]']","['[ 0 ] - Don\'t use service/feature (i.e., user must stop using service, terminate account, leave page)/mandatory [Only option is not to use the feature or service. Only select this if explicitly stated in policy (i.e., don\'t interpret silence as """"Don\'t use website or feature""]']",(unselect),0,4.0,0.0,7626.5,True
125,54,coding9_q54,v16.2_2020(1),breakout-option,"['[ 1 ] - Opt-out [The default is for the user to share PII with third parties, but the PP gives the user the opportunity to opt out]']","['[ 1 ] - Opt-out [The default is for the user to share PII with third parties, but the PP gives the user the opportunity to opt out]']",SELECT THIS FIELD,1,4.0,0.0,12085.0,False
126,54,coding9_q54,v16.2_2020(1),breakout-option,"['[ 1 ] - Opt-out [The default is for the user to share PII with third parties, but the PP gives the user the opportunity to opt out]']","['[ 1 ] - Opt-out [The default is for the user to share PII with third parties, but the PP gives the user the opportunity to opt out]']",(unselect),0,4.0,0.0,3225.0,True
127,55,coding9_q55,v16.2_2020(2),breakout-option,"['[ 2 ] - opt-in, [User must consent before data can be shared with or collected/used by third party]']","['[ 2 ] - opt-in, [User must consent before data can be shared with or collected/used by third party]']",SELECT THIS FIELD,1,4.0,0.0,4329.0,False
128,55,coding9_q55,v16.2_2020(2),breakout-option,"['[ 2 ] - opt-in, [User must consent before data can be shared with or collected/used by third party]']","['[ 2 ] - opt-in, [User must consent before data can be shared with or collected/used by third party]']",(unselect),0,4.0,0.0,3199.0,True
129,56,coding9_q56,v16.2_2020(3),breakout-option,"['[ 3 ] - Opt-out link [Link provided in privacy policy, on website, in mobile app, or in email, etc.]']","['[ 3 ] - Opt-out link [Link provided in privacy policy, on website, in mobile app, or in email, etc.]']",SELECT THIS FIELD,1,4.0,0.0,3298.0,False
130,56,coding9_q56,v16.2_2020(3),breakout-option,"['[ 3 ] - Opt-out link [Link provided in privacy policy, on website, in mobile app, or in email, etc.]']","['[ 3 ] - Opt-out link [Link provided in privacy policy, on website, in mobile app, or in email, etc.]']",(unselect),0,4.0,0.0,2613.5,True
131,57,coding9_q57,v16.2_2020(4),breakout-option,"['[ 4 ] - Opt-out via contacting company, [Must contact company/organization via email, phone, postal mail to opt-out]']","['[ 4 ] - Opt-out via contacting company, [Must contact company/organization via email, phone, postal mail to opt-out]']",SELECT THIS FIELD,1,4.0,0.0,2924.0,False
132,57,coding9_q57,v16.2_2020(4),breakout-option,"['[ 4 ] - Opt-out via contacting company, [Must contact company/organization via email, phone, postal mail to opt-out]']","['[ 4 ] - Opt-out via contacting company, [Must contact company/organization via email, phone, postal mail to opt-out]']",(unselect),0,4.0,0.0,2976.0,True
133,58,coding9_q58,v16.2_2020(5),breakout-option,['[ 5 ] - First-party privacy controls (might have to go to site to check to see if collection is an option) [Website/app provides user settings for privacy configuration]'],['[ 5 ] - First-party privacy controls (might have to go to site to check to see if collection is an option) [Website/app provides user settings for privacy configuration]'],SELECT THIS FIELD,1,4.0,0.0,3119.0,False
134,58,coding9_q58,v16.2_2020(5),breakout-option,['[ 5 ] - First-party privacy controls (might have to go to site to check to see if collection is an option) [Website/app provides user settings for privacy configuration]'],['[ 5 ] - First-party privacy controls (might have to go to site to check to see if collection is an option) [Website/app provides user settings for privacy configuration]'],(unselect),0,4.0,0.0,3572.0,False
135,59,coding9_q59,v16.2_2020(6),breakout-option,"['[ 6 ] - Third-party privacy controls, [Choices provided by a third party (e.g., privacy settings on social media site, if logged in through social media site) or industry (e.g., AdChoices Opt-out)]']","['[ 6 ] - Third-party privacy controls, [Choices provided by a third party (e.g., privacy settings on social media site, if logged in through social media site) or industry (e.g., AdChoices Opt-out)]']",SELECT THIS FIELD,1,4.0,0.0,2739.5,False
136,59,coding9_q59,v16.2_2020(6),breakout-option,"['[ 6 ] - Third-party privacy controls, [Choices provided by a third party (e.g., privacy settings on social media site, if logged in through social media site) or industry (e.g., AdChoices Opt-out)]']","['[ 6 ] - Third-party privacy controls, [Choices provided by a third party (e.g., privacy settings on social media site, if logged in through social media site) or industry (e.g., AdChoices Opt-out)]']",(unselect),0,4.0,0.0,2862.0,False
137,60,coding9_q60,v16.2_2020(7),breakout-option,"['[ 7 ] - Browser/device privacy controls (if the PP specifies this as an option the user can adopt)[Policy suggests the use of browser’s or mobile device’s privacy settings, e.g., to block trackers or cookies, activate Do-Not-Track, disable location sharing, clear history, etc.]']","['[ 7 ] - Browser/device privacy controls (if the PP specifies this as an option the user can adopt)[Policy suggests the use of browser’s or mobile device’s privacy settings, e.g., to block trackers or cookies, activate Do-Not-Track, disable location sharing, clear history, etc.]']",SELECT THIS FIELD,1,4.0,0.0,11000.0,False
138,60,coding9_q60,v16.2_2020(7),breakout-option,"['[ 7 ] - Browser/device privacy controls (if the PP specifies this as an option the user can adopt)[Policy suggests the use of browser’s or mobile device’s privacy settings, e.g., to block trackers or cookies, activate Do-Not-Track, disable location sharing, clear history, etc.]']","['[ 7 ] - Browser/device privacy controls (if the PP specifies this as an option the user can adopt)[Policy suggests the use of browser’s or mobile device’s privacy settings, e.g., to block trackers or cookies, activate Do-Not-Track, disable location sharing, clear history, etc.]']",(unselect),0,4.0,0.0,4615.0,False
139,61,coding9_q61,v16.2_2020(8),breakout-option,"['[ 8 ] - Other, [Other specific user choice or control option not captured above.]']","['[ 8 ] - Other, [Other specific user choice or control option not captured above.]']",SELECT THIS FIELD,1,3.0,0.0,4731.5,False
140,61,coding9_q61,v16.2_2020(8),breakout-option,"['[ 8 ] - Other, [Other specific user choice or control option not captured above.]']","['[ 8 ] - Other, [Other specific user choice or control option not captured above.]']",(unselect),0,4.0,0.0,5584.0,False
141,62,coding9_q62,v16.3_2020,singleselect,Notice - Use of Data/Collection/Choice,"What is the choice scope regarding the firm's collection and use of information? (i.e., Is the user given a choice regarding the collection, use, or both collection and use of information by the firm?)",[ 0 ] - no choice,0,3.0,0.0,23341.0,False
142,62,coding9_q62,v16.3_2020,singleselect,Notice - Use of Data/Collection/Choice,"What is the choice scope regarding the firm's collection and use of information? (i.e., Is the user given a choice regarding the collection, use, or both collection and use of information by the firm?)",[ 1 ] - Collection,1,3.0,0.0,25728.0,True
143,62,coding9_q62,v16.3_2020,singleselect,Notice - Use of Data/Collection/Choice,"What is the choice scope regarding the firm's collection and use of information? (i.e., Is the user given a choice regarding the collection, use, or both collection and use of information by the firm?)",[ 2 ] - Use,2,3.0,0.0,28609.0,True
144,62,coding9_q62,v16.3_2020,singleselect,Notice - Use of Data/Collection/Choice,"What is the choice scope regarding the firm's collection and use of information? (i.e., Is the user given a choice regarding the collection, use, or both collection and use of information by the firm?)",[ 3 ] - Both collection and use,3,4.0,0.0,46199.5,True
145,62,coding9_q62,v16.3_2020,singleselect,Notice - Use of Data/Collection/Choice,"What is the choice scope regarding the firm's collection and use of information? (i.e., Is the user given a choice regarding the collection, use, or both collection and use of information by the firm?)",[ DND ] - does not disclose,DND,4.0,0.0,31990.0,False
146,63,coding9_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,"[ 0 ] - Unnamed third party [The third party is not explicitly named, i.e., it is just generically referred to as ""third-party,"" ""partner,"" or similar]",0,4.0,0.0,54555.0,True
147,63,coding9_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,"[ 1 ] - category of third party identified (in compliance with CCPA) [e.g. ""data broker,"" ""advertising partners.""]",1,4.0,0.0,47362.0,True
148,63,coding9_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,[ 2 ] - Named third party [The third party is explicitly named (e.g. Facebook)],2,4.0,0.0,44724.5,True
149,63,coding9_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,"[ 3 ] - Other part of company/affiliate, [Data is made available to other parts of the company/organization, e.g., it is shared with other services, apps, or websites operated by the company, could also be data exchange between online and offline company units (e.g. physical stores)]",3,4.0,0.0,53717.5,True
150,63,coding9_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,"[ 4 ] - Other users, [The third-party involved are other users of the first party website or mobile app.]",4,4.0,0.0,47107.0,True
151,63,coding9_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,"[ 5 ] - Other, [Other specific third-party entity not covered above.]",5,4.0,7588.0,36100.0,True
152,63,coding9_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,[ 6 ] - Public  [User information is made public or can be obtained from public sources]Other specific third-party entity not covered above.,6,4.0,0.0,47107.0,True
153,63,coding9_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,[ DND ] - does not disclose,DND,4.0,0.0,71337.0,False
154,64,coding9_q64,v17_2020,singleselect,Notice - 3rd parties,Third party tracking: site allows third parties to place advertisements that may track user behavior?,[ 0 ] - no,0,3.0,0.0,27963.0,False
155,64,coding9_q64,v17_2020,singleselect,Notice - 3rd parties,Third party tracking: site allows third parties to place advertisements that may track user behavior?,[ 1 ] - yes,1,4.0,0.0,21885.0,True
156,64,coding9_q64,v17_2020,singleselect,Notice - 3rd parties,Third party tracking: site allows third parties to place advertisements that may track user behavior?,[ DND ] - 'does not disclose',DND,4.0,0.0,16709.0,False
157,65,coding9_q65,v18_2020,multiselect,Notice - 3rd parties,PP identifies third party recipients of shared or sold data? (General question),"[ 0 ] - gen'l ID (""trusted 3rd parties"")",0,4.0,0.0,22344.0,True
158,65,coding9_q65,v18_2020,multiselect,Notice - 3rd parties,PP identifies third party recipients of shared or sold data? (General question),[ 1 ] - specific/named entity or named category of third party,1,4.0,0.0,19465.0,True
159,65,coding9_q65,v18_2020,multiselect,Notice - 3rd parties,PP identifies third party recipients of shared or sold data? (General question),[ DND ] - Does not disclose,DND,3.5,0.0,21809.0,False
160,66,coding9_q66,v19_2020,singleselect,Notice - 3rd parties,"PP defines words such as ""affiliates"" or ""third parties"" if it uses them? (i.e.. the policy includes definitions of what it means by these categories; examples are not enough to classify as a definition)",[ 0 ] - no,0,4.0,0.0,8337.5,True
161,66,coding9_q66,v19_2020,singleselect,Notice - 3rd parties,"PP defines words such as ""affiliates"" or ""third parties"" if it uses them? (i.e.. the policy includes definitions of what it means by these categories; examples are not enough to classify as a definition)",[ 1 ] - yes,1,4.0,110.0,10386.0,False
162,66,coding9_q66,v19_2020,singleselect,Notice - 3rd parties,"PP defines words such as ""affiliates"" or ""third parties"" if it uses them? (i.e.. the policy includes definitions of what it means by these categories; examples are not enough to classify as a definition)",[ . ] - n/a,.,4.0,0.0,13611.0,False
163,67,coding9_q67,v20_2020,singleselect,Sharing - privacy practices,"Are affiliates and/or subsidiaries (specifically) bound by the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?",[ 0 ] - no,0,4.0,9963.0,21822.0,True
164,67,coding9_q67,v20_2020,singleselect,Sharing - privacy practices,"Are affiliates and/or subsidiaries (specifically) bound by the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?",[ 1 ] - yes,1,4.0,0.0,22810.0,True
165,67,coding9_q67,v20_2020,singleselect,Sharing - privacy practices,"Are affiliates and/or subsidiaries (specifically) bound by the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?",[ DND ] - does not disclose,DND,3.0,0.0,18261.0,True
166,67,coding9_q67,v20_2020,singleselect,Sharing - privacy practices,"Are affiliates and/or subsidiaries (specifically) bound by the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?",[ . ] - n/a,.,4.0,0.0,33881.0,False
167,68,coding9_q68,v21_2020,singleselect,Sharing - privacy practices,"Are contractors/service providers (under CCPA)/processors (under GDPR)  (e.g., payment process companies) bound by either the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?  (CCPA, GDPR compliance requirement)",[ 0 ] - no,0,4.0,0.0,14623.0,False
168,68,coding9_q68,v21_2020,singleselect,Sharing - privacy practices,"Are contractors/service providers (under CCPA)/processors (under GDPR)  (e.g., payment process companies) bound by either the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?  (CCPA, GDPR compliance requirement)",[ 1 ] - yes,1,4.0,0.0,30209.0,True
169,68,coding9_q68,v21_2020,singleselect,Sharing - privacy practices,"Are contractors/service providers (under CCPA)/processors (under GDPR)  (e.g., payment process companies) bound by either the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?  (CCPA, GDPR compliance requirement)",[ DND ] - does not disclose,DND,4.0,0.0,23282.0,True
170,68,coding9_q68,v21_2020,singleselect,Sharing - privacy practices,"Are contractors/service providers (under CCPA)/processors (under GDPR)  (e.g., payment process companies) bound by either the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?  (CCPA, GDPR compliance requirement)",[ . ] - n/a,.,4.0,6530.0,377994.0,False
171,69,coding9_q69,v22_2020,singleselect,Sharing - privacy practices,Are third parties bound by the same privacy policy?,[ 0 ] - no,0,4.0,0.0,26336.0,True
172,69,coding9_q69,v22_2020,singleselect,Sharing - privacy practices,Are third parties bound by the same privacy policy?,[ 1 ] - yes,1,4.5,0.0,46960.0,True
173,69,coding9_q69,v22_2020,singleselect,Sharing - privacy practices,Are third parties bound by the same privacy policy?,[ DND ] - does not disclose,DND,3.0,0.0,14343.0,False
174,69,coding9_q69,v22_2020,singleselect,Sharing - privacy practices,Are third parties bound by the same privacy policy?,"[ . ] - n/a [this would be applicable if, for example, the company did not share information with third parties]",.,4.0,49703.0,149679.0,False
175,70,coding9_q70,v23_2020,singleselect,Sharing - 3rd parties,Affiliate Sharing: Does company share non-PII information with affiliates? ,[ 0 ] - no,0,3.5,0.0,17108.5,True
176,70,coding9_q70,v23_2020,singleselect,Sharing - 3rd parties,Affiliate Sharing: Does company share non-PII information with affiliates? ,[ 1 ] - yes,1,3.5,0.0,18696.0,True
177,71,coding9_q71,v24_2020,singleselect,Sharing - 3rd parties,"Affiliate Sharing: Does company share PII (i.e., personally identifiable)  information with affiliates?",[ 0 ] - no,0,3.0,0.0,9258.0,True
178,71,coding9_q71,v24_2020,singleselect,Sharing - 3rd parties,"Affiliate Sharing: Does company share PII (i.e., personally identifiable)  information with affiliates?",[ 1 ] - yes,1,4.0,0.0,13738.0,True
179,72,coding9_q72,v25_2020,singleselect,Sharing - 3rd parties,Third party Sharing: Does company share PII information with third parties? (general question),[ 0 ] - no,0,4.0,0.0,10307.0,False
180,72,coding9_q72,v25_2020,singleselect,Sharing - 3rd parties,Third party Sharing: Does company share PII information with third parties? (general question),[ 1 ] - yes,1,4.0,0.0,20026.5,False
181,72,coding9_q72,v25_2020,singleselect,Sharing - 3rd parties,Third party Sharing: Does company share PII information with third parties? (general question),[ DND ] - does not disclose,DND,3.5,0.0,18109.0,False
182,73,coding9_q73,v26_2020,singleselect,Sharing - 3rd Parties,"Does company share non-PII data with third parties? (e.g., aggregate or anonymized data)",[ 0 ] - no,0,3.0,0.0,9936.0,False
183,73,coding9_q73,v26_2020,singleselect,Sharing - 3rd Parties,"Does company share non-PII data with third parties? (e.g., aggregate or anonymized data)",[ 1 ] - yes,1,4.0,0.0,14080.0,True
184,74,coding9_q74,v27_2020,singleselect,Sharing - 3rd Parties,Entity performs due diligence to ensure legitimacy of 3rd parties that have access to data?,[ 0 ] - no,0,3.0,0.0,11862.0,True
185,74,coding9_q74,v27_2020,singleselect,Sharing - 3rd Parties,Entity performs due diligence to ensure legitimacy of 3rd parties that have access to data?,[ 1 ] - yes,1,3.0,0.0,6217.5,True
186,74,coding9_q74,v27_2020,singleselect,Sharing - 3rd Parties,Entity performs due diligence to ensure legitimacy of 3rd parties that have access to data?,[ DND ] - does not disclose,DND,4.0,0.0,7232.0,True
187,75,coding9_q75,v28_2020,singleselect,Sharing - 3rd Parties,Entity has contract with 3rd parties (excluding processors/service providers)  establishing how disclosed data can be used?,[ 0 ] - no,0,4.0,0.0,24961.0,False
188,75,coding9_q75,v28_2020,singleselect,Sharing - 3rd Parties,Entity has contract with 3rd parties (excluding processors/service providers)  establishing how disclosed data can be used?,[ 1 ] - yes,1,4.0,0.0,31730.5,True
189,75,coding9_q75,v28_2020,singleselect,Sharing - 3rd Parties,Entity has contract with 3rd parties (excluding processors/service providers)  establishing how disclosed data can be used?,[ DND ] - does not disclose,DND,4.0,0.0,15131.0,False
190,75,coding9_q75,v28_2020,singleselect,Sharing - 3rd Parties,Entity has contract with 3rd parties (excluding processors/service providers)  establishing how disclosed data can be used?,[ . ] - n/a,.,2.5,0.0,36833.0,True
191,76,coding9_q76,v29_2020,singleselect,Sharing - 3rd Parties,"PP provides links to relevant 3rd parties' PP's? (sometimes the PP includes links to third party privacy policies, usually when it states that any engagement with third parties will be governed by third party privacy policies",[ 0 ] - no,0,4.0,0.0,16068.0,True
192,76,coding9_q76,v29_2020,singleselect,Sharing - 3rd Parties,"PP provides links to relevant 3rd parties' PP's? (sometimes the PP includes links to third party privacy policies, usually when it states that any engagement with third parties will be governed by third party privacy policies",[ 1 ] - yes,1,4.0,0.0,5078.0,False
193,76,coding9_q76,v29_2020,singleselect,Sharing - 3rd Parties,"PP provides links to relevant 3rd parties' PP's? (sometimes the PP includes links to third party privacy policies, usually when it states that any engagement with third parties will be governed by third party privacy policies",[ . ] - n/a (in cases where there are no relationships with third parties of any sort),.,4.0,10030.0,164202.0,False
194,78,coding9_q78,v29.1_2020(1),breakout-option,"['[ 1 ] - Financial,[Financial information, such as credit/debit card data, other payment information, credit scores, etc]']","['[ 1 ] - Financial,[Financial information, such as credit/debit card data, other payment information, credit scores, etc]']",SELECT THIS FIELD,1,4.0,0.0,8556.0,True
195,78,coding9_q78,v29.1_2020(1),breakout-option,"['[ 1 ] - Financial,[Financial information, such as credit/debit card data, other payment information, credit scores, etc]']","['[ 1 ] - Financial,[Financial information, such as credit/debit card data, other payment information, credit scores, etc]']",(unselect),0,4.0,0.0,8018.0,False
196,79,coding9_q79,v29.1_2020(2),breakout-option,"['[ 2 ] - Health, [Health Information, such as information about health conditions, prescriptions, medication, as well as health monitoring data, e.g., heart rate, step count, activity level, etc.]']","['[ 2 ] - Health, [Health Information, such as information about health conditions, prescriptions, medication, as well as health monitoring data, e.g., heart rate, step count, activity level, etc.]']",SELECT THIS FIELD,1,4.0,0.0,3668.0,False
197,79,coding9_q79,v29.1_2020(2),breakout-option,"['[ 2 ] - Health, [Health Information, such as information about health conditions, prescriptions, medication, as well as health monitoring data, e.g., heart rate, step count, activity level, etc.]']","['[ 2 ] - Health, [Health Information, such as information about health conditions, prescriptions, medication, as well as health monitoring data, e.g., heart rate, step count, activity level, etc.]']",(unselect),0,4.0,0.0,2740.5,False
198,80,coding9_q80,v29.1_2020(3),breakout-option,"['[ 3 ] - Contact,[Contact Information, such as name, email address, phone number, street address, etc]']","['[ 3 ] - Contact,[Contact Information, such as name, email address, phone number, street address, etc]']",SELECT THIS FIELD,1,4.0,0.0,4926.0,False
199,80,coding9_q80,v29.1_2020(3),breakout-option,"['[ 3 ] - Contact,[Contact Information, such as name, email address, phone number, street address, etc]']","['[ 3 ] - Contact,[Contact Information, such as name, email address, phone number, street address, etc]']",(unselect),0,4.0,0.0,7574.0,False
200,81,coding9_q81,v29.1_2020(4),breakout-option,"[""[ 4 ] - Location, including bluetooth [Geo-location information (e.g., user's current location) regardless of granularity, i.e., could be exact location, ZIP code, city-level.]""]","[""[ 4 ] - Location, including bluetooth [Geo-location information (e.g., user's current location) regardless of granularity, i.e., could be exact location, ZIP code, city-level.]""]",SELECT THIS FIELD,1,3.5,0.0,2345.0,False
201,81,coding9_q81,v29.1_2020(4),breakout-option,"[""[ 4 ] - Location, including bluetooth [Geo-location information (e.g., user's current location) regardless of granularity, i.e., could be exact location, ZIP code, city-level.]""]","[""[ 4 ] - Location, including bluetooth [Geo-location information (e.g., user's current location) regardless of granularity, i.e., could be exact location, ZIP code, city-level.]""]",(unselect),0,4.0,0.0,3085.0,False
202,82,coding9_q82,v29.1_2020(5),breakout-option,"['[ 5 ] - Demographic,[Demographic Information, e.g., gender, age, occupation, education, etc.]']","['[ 5 ] - Demographic,[Demographic Information, e.g., gender, age, occupation, education, etc.]']",SELECT THIS FIELD,1,4.0,0.0,3365.0,False
203,82,coding9_q82,v29.1_2020(5),breakout-option,"['[ 5 ] - Demographic,[Demographic Information, e.g., gender, age, occupation, education, etc.]']","['[ 5 ] - Demographic,[Demographic Information, e.g., gender, age, occupation, education, etc.]']",(unselect),0,4.0,0.0,5987.5,True
204,83,coding9_q83,v29.1_2020(6),breakout-option,"[""[ 6 ] - Personal identifier [Identifiers that uniquely identify a person,e.g., SSN, driver's license number, etc.]""]","[""[ 6 ] - Personal identifier [Identifiers that uniquely identify a person,e.g., SSN, driver's license number, etc.]""]",SELECT THIS FIELD,1,4.0,0.0,3457.0,False
205,83,coding9_q83,v29.1_2020(6),breakout-option,"[""[ 6 ] - Personal identifier [Identifiers that uniquely identify a person,e.g., SSN, driver's license number, etc.]""]","[""[ 6 ] - Personal identifier [Identifiers that uniquely identify a person,e.g., SSN, driver's license number, etc.]""]",(unselect),0,4.0,0.0,3247.0,False
206,84,coding9_q84,v29.1_2020(7),breakout-option,"[""[ 7 ] - User online activities [The user's online activities on the first party website/app or other websites/apps, e.g., pages visited, time spent on pages, general user behavior online, etc]""]","[""[ 7 ] - User online activities [The user's online activities on the first party website/app or other websites/apps, e.g., pages visited, time spent on pages, general user behavior online, etc]""]",SELECT THIS FIELD,1,4.0,0.0,4747.0,False
207,84,coding9_q84,v29.1_2020(7),breakout-option,"[""[ 7 ] - User online activities [The user's online activities on the first party website/app or other websites/apps, e.g., pages visited, time spent on pages, general user behavior online, etc]""]","[""[ 7 ] - User online activities [The user's online activities on the first party website/app or other websites/apps, e.g., pages visited, time spent on pages, general user behavior online, etc]""]",(unselect),0,4.0,0.0,4118.0,False
208,85,coding9_q85,v29.1_2020(8),breakout-option,"['[ 8 ] - User Profile [The user’s profile on the first-party website/app and its contents, e.g., data in user profile, data that user uploaded to website, user comments, user profile preferences, etc. This is common for websites/apps where users can create an account or profile, e.g., on twitter, youtube, Facebook, Amazon, etc]']","['[ 8 ] - User Profile [The user’s profile on the first-party website/app and its contents, e.g., data in user profile, data that user uploaded to website, user comments, user profile preferences, etc. This is common for websites/apps where users can create an account or profile, e.g., on twitter, youtube, Facebook, Amazon, etc]']",SELECT THIS FIELD,1,4.0,0.0,3093.5,False
209,85,coding9_q85,v29.1_2020(8),breakout-option,"['[ 8 ] - User Profile [The user’s profile on the first-party website/app and its contents, e.g., data in user profile, data that user uploaded to website, user comments, user profile preferences, etc. This is common for websites/apps where users can create an account or profile, e.g., on twitter, youtube, Facebook, Amazon, etc]']","['[ 8 ] - User Profile [The user’s profile on the first-party website/app and its contents, e.g., data in user profile, data that user uploaded to website, user comments, user profile preferences, etc. This is common for websites/apps where users can create an account or profile, e.g., on twitter, youtube, Facebook, Amazon, etc]']",(unselect),0,4.0,0.0,3945.5,False
210,86,coding9_q86,v29.1_2020(9),breakout-option,"['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']","['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']",SELECT THIS FIELD,1,4.0,0.0,2781.0,False
211,86,coding9_q86,v29.1_2020(9),breakout-option,"['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']","['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']",(unselect),0,4.0,0.0,4500.0,False
212,87,coding9_q87,v29.1_2020(10),breakout-option,"[""[ 10 ] - Cookies and tracking elements [Identifiers locally stored on user's device by website or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]""]","[""[ 10 ] - Cookies and tracking elements [Identifiers locally stored on user's device by website or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]""]",SELECT THIS FIELD,1,4.0,0.0,5131.0,False
213,87,coding9_q87,v29.1_2020(10),breakout-option,"[""[ 10 ] - Cookies and tracking elements [Identifiers locally stored on user's device by website or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]""]","[""[ 10 ] - Cookies and tracking elements [Identifiers locally stored on user's device by website or third-parties including cookies, beacons, or similar that are commonly used to uniquely identify users, but that are not essential to establish a connection with the user’s device or to provide a service.]""]",(unselect),0,4.0,0.0,4303.0,True
214,88,coding9_q88,v29.1_2020(11),breakout-option,"['[ 11 ] - Computer information [The type of operating system (OS) or web browser that the user uses, or similar computer or device information]']","['[ 11 ] - Computer information [The type of operating system (OS) or web browser that the user uses, or similar computer or device information]']",SELECT THIS FIELD,1,3.5,0.0,3051.0,False
