,Index,Coding Question #,Question Identifier,Question Type,Question Label,Question Text,Question Response,Answer Value,Median Confidence,Median Blur,Median Focus,FMW
113,48,coding6_q48,v12.1_2020(9),breakout-option,"[""[ 9 ] - Merger/Acquisition [If company/organization merges or is acquired it transfers users' information to another company/organization--Note: this variable is satisfied if the firm states that it will share the personal information in case it gets bought or merges with another firm]""]","[""[ 9 ] - Merger/Acquisition [If company/organization merges or is acquired it transfers users' information to another company/organization--Note: this variable is satisfied if the firm states that it will share the personal information in case it gets bought or merges with another firm]""]",SELECT THIS FIELD,1,4.0,0.0,3793.5,False
114,48,coding6_q48,v12.1_2020(9),breakout-option,"[""[ 9 ] - Merger/Acquisition [If company/organization merges or is acquired it transfers users' information to another company/organization--Note: this variable is satisfied if the firm states that it will share the personal information in case it gets bought or merges with another firm]""]","[""[ 9 ] - Merger/Acquisition [If company/organization merges or is acquired it transfers users' information to another company/organization--Note: this variable is satisfied if the firm states that it will share the personal information in case it gets bought or merges with another firm]""]",(unselect),0,4.0,0.0,8990.0,False
115,49,coding6_q49,v12.1_2020(10),breakout-option,['[ 10 ] - Other [Other specific purpose not covered above]'],['[ 10 ] - Other [Other specific purpose not covered above]'],SELECT THIS FIELD,1,3.0,13189.0,15336.0,False
116,49,coding6_q49,v12.1_2020(10),breakout-option,['[ 10 ] - Other [Other specific purpose not covered above]'],['[ 10 ] - Other [Other specific purpose not covered above]'],(unselect),0,4.5,21881.5,11058.0,False
117,50,coding6_q50,v13_2020,multiselect,Notice - Use of Data,"Company commits to use PII (personally identifiable information) data only for stated context specific purposes. These are purposes that a user would expect in the context of the service provided.  E.g., what you post to a message board must be made public for a message board to work)?",[ 0 ] - no,0,3.0,0.0,91351.0,True
118,50,coding6_q50,v13_2020,multiselect,Notice - Use of Data,"Company commits to use PII (personally identifiable information) data only for stated context specific purposes. These are purposes that a user would expect in the context of the service provided.  E.g., what you post to a message board must be made public for a message board to work)?",[ 1 ] - yes,1,4.0,0.0,27187.0,True
119,50,coding6_q50,v13_2020,multiselect,Notice - Use of Data,"Company commits to use PII (personally identifiable information) data only for stated context specific purposes. These are purposes that a user would expect in the context of the service provided.  E.g., what you post to a message board must be made public for a message board to work)?","[ 2 ] - yes, but there are other terms in the policy that conflict with such commitment",2,-1.0,-1.0,-1.0,False
120,51,coding6_q51,v16.1_2020,singleselect,Notice - Use of Data/Collection/Choice,Are users given a choice regarding the collection of user information by the company?,[ 0 ] - no,0,4.0,3579.0,63988.5,True
121,51,coding6_q51,v16.1_2020,singleselect,Notice - Use of Data/Collection/Choice,Are users given a choice regarding the collection of user information by the company?,[ 1 ] - yes,1,4.0,2882.5,57017.0,True
122,51,coding6_q51,v16.1_2020,singleselect,Notice - Use of Data/Collection/Choice,Are users given a choice regarding the collection of user information by the company?,[ DND ] - Does not disclose,DND,-1.0,-1.0,-1.0,False
123,53,coding6_q53,v16.2_2020(0),breakout-option,"['[ 0 ] - Don\'t use service/feature (i.e., user must stop using service, terminate account, leave page)/mandatory [Only option is not to use the feature or service. Only select this if explicitly stated in policy (i.e., don\'t interpret silence as """"Don\'t use website or feature""]']","['[ 0 ] - Don\'t use service/feature (i.e., user must stop using service, terminate account, leave page)/mandatory [Only option is not to use the feature or service. Only select this if explicitly stated in policy (i.e., don\'t interpret silence as """"Don\'t use website or feature""]']",SELECT THIS FIELD,1,4.0,29436.0,49960.0,False
124,53,coding6_q53,v16.2_2020(0),breakout-option,"['[ 0 ] - Don\'t use service/feature (i.e., user must stop using service, terminate account, leave page)/mandatory [Only option is not to use the feature or service. Only select this if explicitly stated in policy (i.e., don\'t interpret silence as """"Don\'t use website or feature""]']","['[ 0 ] - Don\'t use service/feature (i.e., user must stop using service, terminate account, leave page)/mandatory [Only option is not to use the feature or service. Only select this if explicitly stated in policy (i.e., don\'t interpret silence as """"Don\'t use website or feature""]']",(unselect),0,-1.0,-1.0,-1.0,False
125,54,coding6_q54,v16.2_2020(1),breakout-option,"['[ 1 ] - Opt-out [The default is for the user to share PII with third parties, but the PP gives the user the opportunity to opt out]']","['[ 1 ] - Opt-out [The default is for the user to share PII with third parties, but the PP gives the user the opportunity to opt out]']",SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
126,54,coding6_q54,v16.2_2020(1),breakout-option,"['[ 1 ] - Opt-out [The default is for the user to share PII with third parties, but the PP gives the user the opportunity to opt out]']","['[ 1 ] - Opt-out [The default is for the user to share PII with third parties, but the PP gives the user the opportunity to opt out]']",(unselect),0,3.5,0.0,10114.5,False
127,55,coding6_q55,v16.2_2020(2),breakout-option,"['[ 2 ] - opt-in, [User must consent before data can be shared with or collected/used by third party]']","['[ 2 ] - opt-in, [User must consent before data can be shared with or collected/used by third party]']",SELECT THIS FIELD,1,5.0,0.0,5244.0,False
128,55,coding6_q55,v16.2_2020(2),breakout-option,"['[ 2 ] - opt-in, [User must consent before data can be shared with or collected/used by third party]']","['[ 2 ] - opt-in, [User must consent before data can be shared with or collected/used by third party]']",(unselect),0,3.5,0.0,35705.5,False
129,56,coding6_q56,v16.2_2020(3),breakout-option,"['[ 3 ] - Opt-out link [Link provided in privacy policy, on website, in mobile app, or in email, etc.]']","['[ 3 ] - Opt-out link [Link provided in privacy policy, on website, in mobile app, or in email, etc.]']",SELECT THIS FIELD,1,4.0,0.0,2090.0,False
130,56,coding6_q56,v16.2_2020(3),breakout-option,"['[ 3 ] - Opt-out link [Link provided in privacy policy, on website, in mobile app, or in email, etc.]']","['[ 3 ] - Opt-out link [Link provided in privacy policy, on website, in mobile app, or in email, etc.]']",(unselect),0,3.5,0.0,7037.5,False
131,57,coding6_q57,v16.2_2020(4),breakout-option,"['[ 4 ] - Opt-out via contacting company, [Must contact company/organization via email, phone, postal mail to opt-out]']","['[ 4 ] - Opt-out via contacting company, [Must contact company/organization via email, phone, postal mail to opt-out]']",SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
132,57,coding6_q57,v16.2_2020(4),breakout-option,"['[ 4 ] - Opt-out via contacting company, [Must contact company/organization via email, phone, postal mail to opt-out]']","['[ 4 ] - Opt-out via contacting company, [Must contact company/organization via email, phone, postal mail to opt-out]']",(unselect),0,3.0,0.0,5938.0,False
133,58,coding6_q58,v16.2_2020(5),breakout-option,['[ 5 ] - First-party privacy controls (might have to go to site to check to see if collection is an option) [Website/app provides user settings for privacy configuration]'],['[ 5 ] - First-party privacy controls (might have to go to site to check to see if collection is an option) [Website/app provides user settings for privacy configuration]'],SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
134,58,coding6_q58,v16.2_2020(5),breakout-option,['[ 5 ] - First-party privacy controls (might have to go to site to check to see if collection is an option) [Website/app provides user settings for privacy configuration]'],['[ 5 ] - First-party privacy controls (might have to go to site to check to see if collection is an option) [Website/app provides user settings for privacy configuration]'],(unselect),0,3.0,0.0,6195.0,False
135,59,coding6_q59,v16.2_2020(6),breakout-option,"['[ 6 ] - Third-party privacy controls, [Choices provided by a third party (e.g., privacy settings on social media site, if logged in through social media site) or industry (e.g., AdChoices Opt-out)]']","['[ 6 ] - Third-party privacy controls, [Choices provided by a third party (e.g., privacy settings on social media site, if logged in through social media site) or industry (e.g., AdChoices Opt-out)]']",SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
136,59,coding6_q59,v16.2_2020(6),breakout-option,"['[ 6 ] - Third-party privacy controls, [Choices provided by a third party (e.g., privacy settings on social media site, if logged in through social media site) or industry (e.g., AdChoices Opt-out)]']","['[ 6 ] - Third-party privacy controls, [Choices provided by a third party (e.g., privacy settings on social media site, if logged in through social media site) or industry (e.g., AdChoices Opt-out)]']",(unselect),0,3.0,8044.0,23955.0,False
137,60,coding6_q60,v16.2_2020(7),breakout-option,"['[ 7 ] - Browser/device privacy controls (if the PP specifies this as an option the user can adopt)[Policy suggests the use of browser’s or mobile device’s privacy settings, e.g., to block trackers or cookies, activate Do-Not-Track, disable location sharing, clear history, etc.]']","['[ 7 ] - Browser/device privacy controls (if the PP specifies this as an option the user can adopt)[Policy suggests the use of browser’s or mobile device’s privacy settings, e.g., to block trackers or cookies, activate Do-Not-Track, disable location sharing, clear history, etc.]']",SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
138,60,coding6_q60,v16.2_2020(7),breakout-option,"['[ 7 ] - Browser/device privacy controls (if the PP specifies this as an option the user can adopt)[Policy suggests the use of browser’s or mobile device’s privacy settings, e.g., to block trackers or cookies, activate Do-Not-Track, disable location sharing, clear history, etc.]']","['[ 7 ] - Browser/device privacy controls (if the PP specifies this as an option the user can adopt)[Policy suggests the use of browser’s or mobile device’s privacy settings, e.g., to block trackers or cookies, activate Do-Not-Track, disable location sharing, clear history, etc.]']",(unselect),0,3.0,0.0,20927.0,False
139,61,coding6_q61,v16.2_2020(8),breakout-option,"['[ 8 ] - Other, [Other specific user choice or control option not captured above.]']","['[ 8 ] - Other, [Other specific user choice or control option not captured above.]']",SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
140,61,coding6_q61,v16.2_2020(8),breakout-option,"['[ 8 ] - Other, [Other specific user choice or control option not captured above.]']","['[ 8 ] - Other, [Other specific user choice or control option not captured above.]']",(unselect),0,3.0,0.0,19800.0,False
141,62,coding6_q62,v16.3_2020,singleselect,Notice - Use of Data/Collection/Choice,"What is the choice scope regarding the firm's collection and use of information? (i.e., Is the user given a choice regarding the collection, use, or both collection and use of information by the firm?)",[ 0 ] - no choice,0,4.0,0.0,27455.0,True
142,62,coding6_q62,v16.3_2020,singleselect,Notice - Use of Data/Collection/Choice,"What is the choice scope regarding the firm's collection and use of information? (i.e., Is the user given a choice regarding the collection, use, or both collection and use of information by the firm?)",[ 1 ] - Collection,1,3.5,342430.0,145205.0,False
143,62,coding6_q62,v16.3_2020,singleselect,Notice - Use of Data/Collection/Choice,"What is the choice scope regarding the firm's collection and use of information? (i.e., Is the user given a choice regarding the collection, use, or both collection and use of information by the firm?)",[ 2 ] - Use,2,3.0,68132.0,38798.0,False
144,62,coding6_q62,v16.3_2020,singleselect,Notice - Use of Data/Collection/Choice,"What is the choice scope regarding the firm's collection and use of information? (i.e., Is the user given a choice regarding the collection, use, or both collection and use of information by the firm?)",[ 3 ] - Both collection and use,3,-1.0,-1.0,-1.0,False
145,62,coding6_q62,v16.3_2020,singleselect,Notice - Use of Data/Collection/Choice,"What is the choice scope regarding the firm's collection and use of information? (i.e., Is the user given a choice regarding the collection, use, or both collection and use of information by the firm?)",[ DND ] - does not disclose,DND,-1.0,-1.0,-1.0,False
146,63,coding6_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,"[ 0 ] - Unnamed third party [The third party is not explicitly named, i.e., it is just generically referred to as ""third-party,"" ""partner,"" or similar]",0,4.0,103503.5,79854.0,True
147,63,coding6_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,"[ 1 ] - category of third party identified (in compliance with CCPA) [e.g. ""data broker,"" ""advertising partners.""]",1,4.0,20246.0,133550.0,True
148,63,coding6_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,[ 2 ] - Named third party [The third party is explicitly named (e.g. Facebook)],2,4.0,207007.0,158502.0,False
149,63,coding6_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,"[ 3 ] - Other part of company/affiliate, [Data is made available to other parts of the company/organization, e.g., it is shared with other services, apps, or websites operated by the company, could also be data exchange between online and offline company units (e.g. physical stores)]",3,4.5,134063.5,194734.0,False
150,63,coding6_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,"[ 4 ] - Other users, [The third-party involved are other users of the first party website or mobile app.]",4,5.0,61120.0,230966.0,False
151,63,coding6_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,"[ 5 ] - Other, [Other specific third-party entity not covered above.]",5,4.0,207007.0,158502.0,False
152,63,coding6_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,[ 6 ] - Public  [User information is made public or can be obtained from public sources]Other specific third-party entity not covered above.,6,5.0,61120.0,230966.0,False
153,63,coding6_q63,v16.4_2020,multiselect,Notice - 3rd parties,Company identifies the type of third parties who are allowed to collect or receive shared user information,[ DND ] - does not disclose,DND,-1.0,-1.0,-1.0,False
154,64,coding6_q64,v17_2020,singleselect,Notice - 3rd parties,Third party tracking: site allows third parties to place advertisements that may track user behavior?,[ 0 ] - no,0,3.5,0.0,107699.5,False
155,64,coding6_q64,v17_2020,singleselect,Notice - 3rd parties,Third party tracking: site allows third parties to place advertisements that may track user behavior?,[ 1 ] - yes,1,4.0,0.0,16844.5,False
156,64,coding6_q64,v17_2020,singleselect,Notice - 3rd parties,Third party tracking: site allows third parties to place advertisements that may track user behavior?,[ DND ] - 'does not disclose',DND,4.0,3551.0,27046.0,False
157,65,coding6_q65,v18_2020,multiselect,Notice - 3rd parties,PP identifies third party recipients of shared or sold data? (General question),"[ 0 ] - gen'l ID (""trusted 3rd parties"")",0,4.0,0.0,132276.0,True
158,65,coding6_q65,v18_2020,multiselect,Notice - 3rd parties,PP identifies third party recipients of shared or sold data? (General question),[ 1 ] - specific/named entity or named category of third party,1,4.0,0.0,27999.0,False
159,65,coding6_q65,v18_2020,multiselect,Notice - 3rd parties,PP identifies third party recipients of shared or sold data? (General question),[ DND ] - Does not disclose,DND,-1.0,-1.0,-1.0,False
160,66,coding6_q66,v19_2020,singleselect,Notice - 3rd parties,"PP defines words such as ""affiliates"" or ""third parties"" if it uses them? (i.e.. the policy includes definitions of what it means by these categories; examples are not enough to classify as a definition)",[ 0 ] - no,0,4.0,0.0,53640.0,True
161,66,coding6_q66,v19_2020,singleselect,Notice - 3rd parties,"PP defines words such as ""affiliates"" or ""third parties"" if it uses them? (i.e.. the policy includes definitions of what it means by these categories; examples are not enough to classify as a definition)",[ 1 ] - yes,1,4.0,14068.0,9011.0,True
162,66,coding6_q66,v19_2020,singleselect,Notice - 3rd parties,"PP defines words such as ""affiliates"" or ""third parties"" if it uses them? (i.e.. the policy includes definitions of what it means by these categories; examples are not enough to classify as a definition)",[ . ] - n/a,.,-1.0,-1.0,-1.0,False
163,67,coding6_q67,v20_2020,singleselect,Sharing - privacy practices,"Are affiliates and/or subsidiaries (specifically) bound by the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?",[ 0 ] - no,0,4.0,0.0,23183.0,True
164,67,coding6_q67,v20_2020,singleselect,Sharing - privacy practices,"Are affiliates and/or subsidiaries (specifically) bound by the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?",[ 1 ] - yes,1,4.0,121272.5,67122.5,True
165,67,coding6_q67,v20_2020,singleselect,Sharing - privacy practices,"Are affiliates and/or subsidiaries (specifically) bound by the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?",[ DND ] - does not disclose,DND,3.0,48353.0,63384.0,False
166,67,coding6_q67,v20_2020,singleselect,Sharing - privacy practices,"Are affiliates and/or subsidiaries (specifically) bound by the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?",[ . ] - n/a,.,-1.0,-1.0,-1.0,False
167,68,coding6_q68,v21_2020,singleselect,Sharing - privacy practices,"Are contractors/service providers (under CCPA)/processors (under GDPR)  (e.g., payment process companies) bound by either the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?  (CCPA, GDPR compliance requirement)",[ 0 ] - no,0,4.0,0.0,138095.0,True
168,68,coding6_q68,v21_2020,singleselect,Sharing - privacy practices,"Are contractors/service providers (under CCPA)/processors (under GDPR)  (e.g., payment process companies) bound by either the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?  (CCPA, GDPR compliance requirement)",[ 1 ] - yes,1,4.0,24356.0,12893.5,False
169,68,coding6_q68,v21_2020,singleselect,Sharing - privacy practices,"Are contractors/service providers (under CCPA)/processors (under GDPR)  (e.g., payment process companies) bound by either the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?  (CCPA, GDPR compliance requirement)",[ DND ] - does not disclose,DND,4.0,136888.0,156198.0,False
170,68,coding6_q68,v21_2020,singleselect,Sharing - privacy practices,"Are contractors/service providers (under CCPA)/processors (under GDPR)  (e.g., payment process companies) bound by either the same privacy policy, confidentiality agreements, or have a contract with firm outlining how data will be used and secured?  (CCPA, GDPR compliance requirement)",[ . ] - n/a,.,-1.0,-1.0,-1.0,False
171,69,coding6_q69,v22_2020,singleselect,Sharing - privacy practices,Are third parties bound by the same privacy policy?,[ 0 ] - no,0,4.0,0.0,46432.0,True
172,69,coding6_q69,v22_2020,singleselect,Sharing - privacy practices,Are third parties bound by the same privacy policy?,[ 1 ] - yes,1,3.5,0.0,45488.0,False
173,69,coding6_q69,v22_2020,singleselect,Sharing - privacy practices,Are third parties bound by the same privacy policy?,[ DND ] - does not disclose,DND,-1.0,-1.0,-1.0,False
174,69,coding6_q69,v22_2020,singleselect,Sharing - privacy practices,Are third parties bound by the same privacy policy?,"[ . ] - n/a [this would be applicable if, for example, the company did not share information with third parties]",.,-1.0,-1.0,-1.0,False
175,70,coding6_q70,v23_2020,singleselect,Sharing - 3rd parties,Affiliate Sharing: Does company share non-PII information with affiliates? ,[ 0 ] - no,0,4.0,0.0,67996.0,False
176,70,coding6_q70,v23_2020,singleselect,Sharing - 3rd parties,Affiliate Sharing: Does company share non-PII information with affiliates? ,[ 1 ] - yes,1,4.0,0.0,17677.0,True
177,71,coding6_q71,v24_2020,singleselect,Sharing - 3rd parties,"Affiliate Sharing: Does company share PII (i.e., personally identifiable)  information with affiliates?",[ 0 ] - no,0,3.5,3067.5,34773.5,False
178,71,coding6_q71,v24_2020,singleselect,Sharing - 3rd parties,"Affiliate Sharing: Does company share PII (i.e., personally identifiable)  information with affiliates?",[ 1 ] - yes,1,4.0,2003.0,68470.0,False
179,72,coding6_q72,v25_2020,singleselect,Sharing - 3rd parties,Third party Sharing: Does company share PII information with third parties? (general question),[ 0 ] - no,0,4.0,0.0,38986.0,True
180,72,coding6_q72,v25_2020,singleselect,Sharing - 3rd parties,Third party Sharing: Does company share PII information with third parties? (general question),[ 1 ] - yes,1,4.0,0.0,34148.0,False
181,72,coding6_q72,v25_2020,singleselect,Sharing - 3rd parties,Third party Sharing: Does company share PII information with third parties? (general question),[ DND ] - does not disclose,DND,-1.0,-1.0,-1.0,False
182,73,coding6_q73,v26_2020,singleselect,Sharing - 3rd Parties,"Does company share non-PII data with third parties? (e.g., aggregate or anonymized data)",[ 0 ] - no,0,3.0,39869.0,131901.0,False
183,73,coding6_q73,v26_2020,singleselect,Sharing - 3rd Parties,"Does company share non-PII data with third parties? (e.g., aggregate or anonymized data)",[ 1 ] - yes,1,4.5,83586.0,24028.0,False
184,74,coding6_q74,v27_2020,singleselect,Sharing - 3rd Parties,Entity performs due diligence to ensure legitimacy of 3rd parties that have access to data?,[ 0 ] - no,0,4.0,0.0,15319.0,False
185,74,coding6_q74,v27_2020,singleselect,Sharing - 3rd Parties,Entity performs due diligence to ensure legitimacy of 3rd parties that have access to data?,[ 1 ] - yes,1,3.0,0.0,7007.0,False
186,74,coding6_q74,v27_2020,singleselect,Sharing - 3rd Parties,Entity performs due diligence to ensure legitimacy of 3rd parties that have access to data?,[ DND ] - does not disclose,DND,4.0,0.0,46778.0,False
187,75,coding6_q75,v28_2020,singleselect,Sharing - 3rd Parties,Entity has contract with 3rd parties (excluding processors/service providers)  establishing how disclosed data can be used?,[ 0 ] - no,0,3.5,19217.5,51942.0,False
188,75,coding6_q75,v28_2020,singleselect,Sharing - 3rd Parties,Entity has contract with 3rd parties (excluding processors/service providers)  establishing how disclosed data can be used?,[ 1 ] - yes,1,4.0,0.0,17412.0,False
189,75,coding6_q75,v28_2020,singleselect,Sharing - 3rd Parties,Entity has contract with 3rd parties (excluding processors/service providers)  establishing how disclosed data can be used?,[ DND ] - does not disclose,DND,4.0,9144.0,29129.0,False
190,75,coding6_q75,v28_2020,singleselect,Sharing - 3rd Parties,Entity has contract with 3rd parties (excluding processors/service providers)  establishing how disclosed data can be used?,[ . ] - n/a,.,-1.0,-1.0,-1.0,False
191,76,coding6_q76,v29_2020,singleselect,Sharing - 3rd Parties,"PP provides links to relevant 3rd parties' PP's? (sometimes the PP includes links to third party privacy policies, usually when it states that any engagement with third parties will be governed by third party privacy policies",[ 0 ] - no,0,4.0,25376.5,110632.0,False
192,76,coding6_q76,v29_2020,singleselect,Sharing - 3rd Parties,"PP provides links to relevant 3rd parties' PP's? (sometimes the PP includes links to third party privacy policies, usually when it states that any engagement with third parties will be governed by third party privacy policies",[ 1 ] - yes,1,4.0,31746.5,134534.5,False
193,76,coding6_q76,v29_2020,singleselect,Sharing - 3rd Parties,"PP provides links to relevant 3rd parties' PP's? (sometimes the PP includes links to third party privacy policies, usually when it states that any engagement with third parties will be governed by third party privacy policies",[ . ] - n/a (in cases where there are no relationships with third parties of any sort),.,-1.0,-1.0,-1.0,False
194,78,coding6_q78,v29.1_2020(1),breakout-option,"['[ 1 ] - Financial,[Financial information, such as credit/debit card data, other payment information, credit scores, etc]']","['[ 1 ] - Financial,[Financial information, such as credit/debit card data, other payment information, credit scores, etc]']",SELECT THIS FIELD,1,4.0,0.0,40625.0,False
195,78,coding6_q78,v29.1_2020(1),breakout-option,"['[ 1 ] - Financial,[Financial information, such as credit/debit card data, other payment information, credit scores, etc]']","['[ 1 ] - Financial,[Financial information, such as credit/debit card data, other payment information, credit scores, etc]']",(unselect),0,4.0,10022.0,94553.0,True
196,79,coding6_q79,v29.1_2020(2),breakout-option,"['[ 2 ] - Health, [Health Information, such as information about health conditions, prescriptions, medication, as well as health monitoring data, e.g., heart rate, step count, activity level, etc.]']","['[ 2 ] - Health, [Health Information, such as information about health conditions, prescriptions, medication, as well as health monitoring data, e.g., heart rate, step count, activity level, etc.]']",SELECT THIS FIELD,1,4.0,0.0,6937.5,True
197,79,coding6_q79,v29.1_2020(2),breakout-option,"['[ 2 ] - Health, [Health Information, such as information about health conditions, prescriptions, medication, as well as health monitoring data, e.g., heart rate, step count, activity level, etc.]']","['[ 2 ] - Health, [Health Information, such as information about health conditions, prescriptions, medication, as well as health monitoring data, e.g., heart rate, step count, activity level, etc.]']",(unselect),0,3.0,7031.5,7729.5,False
198,80,coding6_q80,v29.1_2020(3),breakout-option,"['[ 3 ] - Contact,[Contact Information, such as name, email address, phone number, street address, etc]']","['[ 3 ] - Contact,[Contact Information, such as name, email address, phone number, street address, etc]']",SELECT THIS FIELD,1,4.0,0.0,20239.5,False
199,80,coding6_q80,v29.1_2020(3),breakout-option,"['[ 3 ] - Contact,[Contact Information, such as name, email address, phone number, street address, etc]']","['[ 3 ] - Contact,[Contact Information, such as name, email address, phone number, street address, etc]']",(unselect),0,3.5,0.0,19193.0,False
200,81,coding6_q81,v29.1_2020(4),breakout-option,"[""[ 4 ] - Location, including bluetooth [Geo-location information (e.g., user's current location) regardless of granularity, i.e., could be exact location, ZIP code, city-level.]""]","[""[ 4 ] - Location, including bluetooth [Geo-location information (e.g., user's current location) regardless of granularity, i.e., could be exact location, ZIP code, city-level.]""]",SELECT THIS FIELD,1,4.0,0.0,4564.5,False
201,81,coding6_q81,v29.1_2020(4),breakout-option,"[""[ 4 ] - Location, including bluetooth [Geo-location information (e.g., user's current location) regardless of granularity, i.e., could be exact location, ZIP code, city-level.]""]","[""[ 4 ] - Location, including bluetooth [Geo-location information (e.g., user's current location) regardless of granularity, i.e., could be exact location, ZIP code, city-level.]""]",(unselect),0,4.0,0.0,9145.0,False
202,82,coding6_q82,v29.1_2020(5),breakout-option,"['[ 5 ] - Demographic,[Demographic Information, e.g., gender, age, occupation, education, etc.]']","['[ 5 ] - Demographic,[Demographic Information, e.g., gender, age, occupation, education, etc.]']",SELECT THIS FIELD,1,4.0,2893.0,7386.0,False
203,82,coding6_q82,v29.1_2020(5),breakout-option,"['[ 5 ] - Demographic,[Demographic Information, e.g., gender, age, occupation, education, etc.]']","['[ 5 ] - Demographic,[Demographic Information, e.g., gender, age, occupation, education, etc.]']",(unselect),0,3.5,0.0,3919.0,False
204,83,coding6_q83,v29.1_2020(6),breakout-option,"[""[ 6 ] - Personal identifier [Identifiers that uniquely identify a person,e.g., SSN, driver's license number, etc.]""]","[""[ 6 ] - Personal identifier [Identifiers that uniquely identify a person,e.g., SSN, driver's license number, etc.]""]",SELECT THIS FIELD,1,-1.0,-1.0,-1.0,False
205,83,coding6_q83,v29.1_2020(6),breakout-option,"[""[ 6 ] - Personal identifier [Identifiers that uniquely identify a person,e.g., SSN, driver's license number, etc.]""]","[""[ 6 ] - Personal identifier [Identifiers that uniquely identify a person,e.g., SSN, driver's license number, etc.]""]",(unselect),0,4.0,0.0,7629.0,False
206,84,coding6_q84,v29.1_2020(7),breakout-option,"[""[ 7 ] - User online activities [The user's online activities on the first party website/app or other websites/apps, e.g., pages visited, time spent on pages, general user behavior online, etc]""]","[""[ 7 ] - User online activities [The user's online activities on the first party website/app or other websites/apps, e.g., pages visited, time spent on pages, general user behavior online, etc]""]",SELECT THIS FIELD,1,4.0,0.0,5711.5,False
207,84,coding6_q84,v29.1_2020(7),breakout-option,"[""[ 7 ] - User online activities [The user's online activities on the first party website/app or other websites/apps, e.g., pages visited, time spent on pages, general user behavior online, etc]""]","[""[ 7 ] - User online activities [The user's online activities on the first party website/app or other websites/apps, e.g., pages visited, time spent on pages, general user behavior online, etc]""]",(unselect),0,4.5,12254.0,82584.0,False
208,85,coding6_q85,v29.1_2020(8),breakout-option,"['[ 8 ] - User Profile [The user’s profile on the first-party website/app and its contents, e.g., data in user profile, data that user uploaded to website, user comments, user profile preferences, etc. This is common for websites/apps where users can create an account or profile, e.g., on twitter, youtube, Facebook, Amazon, etc]']","['[ 8 ] - User Profile [The user’s profile on the first-party website/app and its contents, e.g., data in user profile, data that user uploaded to website, user comments, user profile preferences, etc. This is common for websites/apps where users can create an account or profile, e.g., on twitter, youtube, Facebook, Amazon, etc]']",SELECT THIS FIELD,1,4.0,0.0,4663.0,False
209,85,coding6_q85,v29.1_2020(8),breakout-option,"['[ 8 ] - User Profile [The user’s profile on the first-party website/app and its contents, e.g., data in user profile, data that user uploaded to website, user comments, user profile preferences, etc. This is common for websites/apps where users can create an account or profile, e.g., on twitter, youtube, Facebook, Amazon, etc]']","['[ 8 ] - User Profile [The user’s profile on the first-party website/app and its contents, e.g., data in user profile, data that user uploaded to website, user comments, user profile preferences, etc. This is common for websites/apps where users can create an account or profile, e.g., on twitter, youtube, Facebook, Amazon, etc]']",(unselect),0,4.0,0.0,16245.0,False
210,86,coding6_q86,v29.1_2020(9),breakout-option,"['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']","['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']",SELECT THIS FIELD,1,3.5,0.0,4140.5,False
211,86,coding6_q86,v29.1_2020(9),breakout-option,"['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']","['[ 9 ] - IP address and device IDs [Permanent (e.g., device IDs, MAC address) or temporary (e.g., IP address) identifiers needed to establish a connection for the current browsing session]']",(unselect),0,4.0,0.0,7834.0,False
